timestamp,sourceIp,action,reason
2026-05-20 05:51:50,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:50,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:50,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:50,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:50,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:50,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:50,192.168.1.7,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 05:51:51,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:51,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:51,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:51,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:51,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:51,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:51,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:51,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:51,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:51,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:51,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:51,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:51,192.168.1.7,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 05:51:53,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:53,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:53,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:51:53,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:53,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:51:53,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:00,192.168.1.5,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.3,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.3,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.3,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:01,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:01,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:01,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:01,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:01,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:01,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:02,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:02,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:02,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:02,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:02,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:02,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:03,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:03,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:03,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:03,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:03,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:03,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:05,192.168.1.7,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 05:52:09,192.168.1.7,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:20,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:20,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:20,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:20,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:20,192.168.1.7,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 05:52:20,192.168.1.7,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 05:52:28,192.168.1.7,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:29,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:29,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:29,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:29,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:29,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:29,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:30,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:30,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:30,192.168.1.7,ALLOWED,RULE_ALLOW_DNS
2026-05-20 05:52:30,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:30,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:30,192.168.1.1,ALLOWED,DEFAULT_ALLOW
2026-05-20 05:52:30,192.168.1.7,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:37,172.64.146.215,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:37,10.97.34.149,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:45,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:45,13.89.179.10,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:46,52.168.117.171,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:49,10.97.34.149,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:49,172.64.155.209,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:51,104.18.39.21,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:51,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:51,10.97.34.149,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:51,142.251.150.119,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:51,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:51,4.195.15.176,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:52,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:52,52.123.243.170,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:52,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:52,52.123.243.163,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:53,43.109.76.170,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:53,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:54,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
2026-05-20 09:14:54,52.123.160.120,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:59,43.109.76.170,ALLOWED,DEFAULT_ALLOW
2026-05-20 09:14:59,10.97.34.149,ALLOWED,RULE_ALLOW_HTTPS
